,Bedrooms,property_type,location,price,Living area,Kitchen type,Furnished,How many fireplaces?,Garden surface,Terrace surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
7477,4,Apartment block,0,"€353,000",0,Installed,No,0,0,12,141,3,0,Good
7478,3,House,9052,"€365,000",140,Hyper equipped,No,0,0,0,210,2,0,As new
7479,7,House,1190,"€1,375,000",568,Installed,No,0,0,70,0,2,0,0
7480,2,Apartment,1090,"€230,000",95,USA installed,No,0,0,3,0,2,No,Good
7481,2,Apartment,9300,"€315,000",102,Installed,No,0,0,0,0,0,No,As new
7482,3,Apartment,0,"€240,000",96,Installed,No,0,0,14,0,3,No,Good
7483,3,Apartment,0,"€275,000",105,0,No,0,0,6,0,4,0,Good
7484,2,Duplex,8300,"€825,000",105,Installed,No,0,0,4,0,2,No,Good
7485,2,House,7011,"€247,000",140,Installed,No,1,250,0,450,3,No,Good
7486,2,Apartment,6060,Make,80,Semi equipped,No,0,0,8,0,2,No,Good
7487,2,Apartment,4020,Reserve,75,Installed,0,0,0,0,0,0,0,To be done up
7488,0,Studio,8430,"€112,000",29,Installed,No,0,0,5,0,2,No,As new
7489,1,Duplex,0,Make,50,Semi equipped,No,0,0,0,0,2,0,Good
7490,3,Ground floor,6940,"€115,000",54,Installed,No,0,0,20,0,3,0,Good
7491,2,Apartment,6950,Reserve,94,Installed,0,0,0,0,0,4,0,Just renovated
7492,1,Apartment,0,"€120,000",36,0,No,0,0,0,0,0,0,0
7493,2,Apartment,7860,"€126,000",61,Installed,No,0,0,0,0,0,0,Just renovated
7494,1,Apartment,1082,"€129,000",44,Not installed,No,0,0,0,0,4,No,Good
7495,1,Apartment,0,Make,44,Semi equipped,No,0,0,0,0,2,0,Good
7496,1,Apartment,7000,"€129,000",60,Installed,No,0,0,0,0,0,No,Good
7497,1,Apartment,7080,"€129,000",60,Installed,No,0,0,0,0,0,No,Good
7498,1,Apartment,4030,"€129,900",48,Installed,Yes,0,0,0,0,2,No,As new
7499,2,Apartment,4610,"€134,900",67,Installed,No,0,0,0,0,0,No,As new
7500,1,Apartment,8400,"€139,000",37,Installed,Yes,0,0,3,0,2,No,Good
7501,1,Apartment,0,"€140,000",41,Hyper equipped,No,0,0,0,0,0,No,As new
7502,1,Apartment,0,"€140,000",41,Hyper equipped,No,0,0,0,0,0,No,As new
7503,1,Apartment,9400,"€140,000",55,Installed,No,0,85,20,0,2,0,Good
7504,3,Apartment,4020,Reserve,133,0,0,0,0,0,0,2,0,To renovate
7505,3,Apartment,4171,Make,163,Semi equipped,No,0,0,0,0,4,0,Good
7506,2,Apartment,8760,"€149,000",75,Installed,No,0,0,20,0,2,0,Good
7507,2,Apartment,8820,"€149,000",68,Installed,0,0,0,0,0,2,0,Just renovated
7508,2,Apartment,8500,"€149,500",0,Installed,0,0,0,0,0,0,No,Good
7509,2,Apartment,5630,"€149,900",100,Installed,No,0,0,0,0,0,0,As new
7510,1,Apartment,0,"€150,000",60,Installed,No,0,0,0,0,0,0,Good
7511,2,Apartment,0,"€150,000",88,Semi equipped,No,0,0,0,0,0,0,To be done up
7512,3,Apartment,9300,"€150,000",95,Hyper equipped,No,0,0,0,0,2,0,To renovate
7513,1,Studio,0,"€155,000",35,Installed,No,0,0,0,0,2,No,Good
7514,2,Apartment,1083,Reserve,90,Installed,0,0,0,0,0,0,0,To be done up
7515,0,Studio,1200,"€160,000",33,Installed,No,0,0,5,0,2,0,Good
7516,2,Apartment,7100,"€169,000",96,Installed,No,0,0,0,0,4,No,Good
7517,1,Apartment,7090,"€172,000",69,Semi equipped,No,0,0,14,0,0,0,0
7518,1,Service flat,9120,"€172,500",60,USA hyper equipped,No,0,400,8,0,2,0,As new
7519,3,Apartment,4020,"€175,000",100,0,No,0,0,0,0,2,0,0
7520,2,Apartment,4400,"€179,000",95,Hyper equipped,No,0,1m²squaremeter,0,0,1,0,As new
7521,2,Apartment,8800,"€179,000",111,0,No,0,0,5,0,0,0,To be done up
7522,2,Apartment,9150,"€185,000",90,Installed,No,0,0,0,0,3,0,As new
7523,2,Apartment,2100,"€189,000",80,Installed,0,0,0,0,0,0,0,0
7524,1,Studio,8670,"€189,000",44,USA installed,Yes,0,0,4,0,0,No,As new
7525,2,Apartment,3020,Reserve,80,Installed,0,0,0,0,0,2,0,0
7526,1,Apartment,0,"€195,000",60,Hyper equipped,No,0,0,0,0,0,No,As new
7527,2,Apartment,7033,"€195,000",85,Hyper equipped,No,0,0,0,0,0,0,Good
7528,2,Ground floor,9340,"€195,000",100,Semi equipped,0,0,0,0,0,2,0,As new
7529,5,Duplex,4171,Make,210,USA installed,No,0,0,16,0,4,No,As new
7530,2,Apartment,4621,"€199,000",94,Installed,0,0,0,0,0,0,0,Good
7531,1,Apartment,9300,"€199,000",70,Hyper equipped,0,0,0,0,0,0,0,As new
7532,2,Apartment,3300,"€209,000",88,0,No,0,0,5,0,2,0,Good
7533,2,Apartment,4000,"€209,000",98,0,0,0,0,0,0,2,0,Just renovated
7534,2,Apartment,0,"€210,000",88,Semi equipped,No,0,0,0,0,0,0,0
7535,1,Apartment,0,"€215,000",58,Installed,No,0,0,0,0,0,0,Good
7536,1,Apartment,2930,"€219,000",0,Installed,No,0,0,0,0,0,0,Good
7537,2,Apartment,0,"€220,000",87,Hyper equipped,No,0,0,10,0,2,No,Good
7538,2,Apartment,0,"€220,000",84,Installed,No,0,0,9,0,0,No,Good
7539,2,Apartment,8434,"€225,000",56,Installed,Yes,0,0,0,0,0,No,As new
7540,2,Apartment,9451,"€225,000",129,0,0,0,0,0,0,0,No,As new
7541,1,Ground floor,1150,"€232,500",50,USA hyper equipped,No,0,10,10,0,0,No,Good
7542,1,Apartment,0,"€235,000",50,USA semi equipped,No,0,0,4,0,2,No,As new
7543,1,Apartment,1210,"€235,000",56,0,Yes,0,0,0,0,2,0,Good
7544,3,Apartment,2170,"€235,000",86,Installed,0,0,0,0,0,0,0,Good
7545,2,Apartment,4000,"€235,000",80,USA installed,No,0,0,1m²squaremeter,0,0,No,Good
7546,2,Penthouse,4690,"€235,000",131,Installed,No,0,0,0,0,0,No,As new
7547,3,Apartment,8500,"€235,000",110,Hyper equipped,0,0,0,0,0,0,0,0
7548,1,Apartment,1400,Make,65,Hyper equipped,No,0,0,55,0,2,No,Just renovated
7549,3,Duplex,0,Make,0,Installed,No,0,0,4,0,2,0,Just renovated
7550,0,Studio,3000,"€240,000",55,Installed,No,0,0,0,0,2,0,As new
7551,1,Apartment,2000,"€245,000",55,Hyper equipped,No,0,0,10,0,2,No,Good
7552,2,Apartment,0,"€245,000",146,Installed,No,1,0,30,0,4,0,Good
7553,2,Apartment,8790,"€248,000",106,0,0,0,0,0,0,0,No,As new
7554,2,Ground floor,1790,"€249,000",85,Installed,No,0,0,0,0,3,No,Good
7555,2,Apartment,2100,"€249,000",100,Hyper equipped,No,0,0,22,0,0,No,0
7556,2,Apartment,2850,"€249,000",118,Installed,No,0,0,7,0,0,0,Good
7557,3,Apartment,3511,"€249,000",110,0,0,0,0,5,0,0,0,As new
7558,2,Apartment,8310,"€249,000",85,Installed,No,0,0,0,0,3,0,As new
7559,2,Apartment,8660,"€249,000",0,USA installed,Yes,0,0,2,0,2,No,As new
7560,3,Apartment,8930,"€249,000",113,Installed,No,0,0,27,0,0,0,0
7561,1,Ground floor,9000,"€249,000",50,Installed,No,0,0,0,0,0,No,As new
7562,2,Apartment,8400,"€250,000",75,Installed,No,0,0,0,0,2,No,As new
7563,1,Apartment,8400,"€250,000",0,Installed,No,0,0,0,0,0,0,As new
7564,0,Studio,1200,"€255,000",50,USA installed,Yes,0,0,0,0,2,No,As new
7565,2,Ground floor,2100,"€259,000",80,Installed,No,0,120,18,0,1,No,Good
7566,3,Apartment,2620,"€259,000",100,Hyper equipped,0,0,0,0,0,3,0,As new
7567,2,Apartment,2018,"€264,000",96,Installed,No,0,0,0,0,0,No,As new
7568,2,Ground floor,2600,"€265,000",85,Installed,No,0,90,60,0,3,No,Good
7569,2,Apartment,9470,"€265,000",85,Hyper equipped,0,0,0,0,0,0,No,As new
7570,2,Duplex,3530,"€269,000",140,Hyper equipped,0,0,0,23,0,3,0,Good
7571,2,Apartment,8530,"€269,000",94,Installed,0,0,0,0,0,0,0,0
7572,2,Apartment,9300,"€274,000",89,Hyper equipped,No,0,0,20,0,4,0,0
7573,2,Apartment,0,"€275,000",75,Hyper equipped,Yes,0,0,18,0,2,No,As new
7574,2,Apartment,1800,"€275,000",80,Hyper equipped,No,0,0,0,0,0,0,As new
7575,2,Apartment,1800,"€275,000",80,Installed,0,0,0,8,0,0,No,0
7576,3,Apartment,2070,"€275,000",110,USA installed,0,0,0,0,0,2,0,Good
7577,2,Apartment,8200,"€280,000",140,Semi equipped,No,0,0,0,0,0,No,To be done up
7578,2,Apartment,8370,"€280,000",0,Installed,0,0,0,0,0,0,No,Good
7579,2,Apartment,0,"€285,000",81,Installed,No,0,0,6,0,0,0,Good
7580,2,Apartment,0,"€285,000",81,Installed,No,0,0,6,0,0,0,Good
7581,2,Apartment,8000,"€285,000",111,0,No,0,0,0,0,0,No,As new
7582,2,Apartment,9000,"€285,000",80,Installed,0,0,0,10,0,0,0,Just renovated
7583,2,Apartment,1800,"€289,000",106,Installed,No,0,20,10,0,0,No,As new
7584,2,Duplex,9300,"€289,000",180,Hyper equipped,0,0,0,0,0,0,0,Good
7585,3,Apartment,9700,"€289,000",120,Installed,0,0,0,0,0,2,0,As new
7586,2,Apartment,9300,"€292,000",84,Hyper equipped,No,0,0,13,0,4,0,0
7587,2,Duplex,0,"€295,000",129,Installed,No,0,0,0,0,0,0,Good
7588,2,Duplex,0,"€295,000",129,Installed,No,0,0,0,0,0,0,Good
7589,2,Apartment,0,"€295,000",110,USA hyper equipped,0,0,0,0,0,2,0,Good
7590,2,Ground floor,2890,"€295,000",109,Hyper equipped,No,0,30,12,0,2,No,As new
7591,2,Apartment,8400,"€295,000",86,Installed,No,0,115,10,0,2,No,As new
7592,2,Apartment,8670,"€295,000",70,Installed,Yes,0,10,23,0,3,0,As new
7593,2,Apartment,2550,"€297,000",106,Installed,No,0,45,18,0,1,0,Good
7594,2,Apartment,8310,"€297,500",0,USA installed,No,0,0,8,0,0,No,Good
7595,2,Apartment,8310,"€297,500",0,USA installed,No,0,0,8,0,0,No,Good
7596,2,Duplex,1348,"€298,000",80,Semi equipped,0,0,0,0,0,2,0,Good
7597,2,Apartment,9240,"€298,000",98,Hyper equipped,0,0,0,15,0,3,0,0
7598,2,Apartment,0,"€299,000",90,USA hyper equipped,No,0,0,0,0,2,0,As new
7599,3,Apartment,2600,"€299,000",135,Hyper equipped,No,1,0,10,0,2,0,0
7600,4,Apartment,4000,"€299,000",160,Not installed,No,0,0,0,0,3,0,As new
7601,2,Apartment,8400,"€299,000",90,Installed,No,0,0,3,0,4,No,Good
7602,2,Apartment,0,Make,65,Installed,No,0,0,6,0,2,No,0
7603,2,Apartment,1140,"€300,000",100,Installed,No,0,0,0,0,2,0,As new
7604,3,Apartment,0,"€300,000",108,0,No,0,0,21,0,3,0,0
7605,2,Ground floor,0,Make,92,Hyper equipped,No,0,145,7,0,3,No,As new
7606,2,Apartment,0,"€310,000",85,USA hyper equipped,No,0,0,0,0,3,0,0
7607,3,Apartment,1180,"€320,000",95,Installed,No,0,0,10,0,4,0,0
7608,2,Apartment,8620,"€324,000",80,0,Yes,0,0,0,0,0,No,As new
7609,3,Ground floor,0,"€325,000",105,Hyper equipped,0,0,0,0,0,0,0,As new
7610,3,Ground floor,2018,"€325,000",132,Installed,No,0,10,18,0,2,No,Just renovated
7611,2,Apartment,9230,"€329,000",128,Installed,0,0,0,18,0,3,0,As new
7612,2,Apartment,1000,"€335,000",106,Hyper equipped,No,0,0,0,0,4,0,0
7613,2,Penthouse,1070,"€339,750",121,USA hyper equipped,0,0,0,14,0,0,No,As new
7614,2,Service flat,3012,"€340,000",70,Installed,No,0,0,7,0,0,No,As new
7615,4,Triplex,3090,"€340,000",260,Hyper equipped,0,0,0,40,0,2,0,To be done up
7616,2,Penthouse,9240,"€345,000",136,Hyper equipped,0,0,0,28,0,0,No,As new
7617,4,Duplex,0,"€349,000",155,Hyper equipped,No,0,0,0,0,0,0,As new
7618,3,Ground floor,9140,"€349,000",122,Hyper equipped,0,0,116,0,0,3,0,As new
7619,2,Service flat,0,"€355,000",87,Hyper equipped,0,0,0,31,0,0,No,As new
7620,2,Apartment,4700,"€357,000",93,0,No,0,0,8,0,3,No,As new
7621,2,Apartment,0,"€360,000",92,Hyper equipped,0,0,0,0,0,2,No,As new
7622,1,Apartment,3000,"€365,000",65,USA hyper equipped,No,0,0,0,0,0,No,0
7623,2,Apartment,9450,"€368,000",126,Hyper equipped,No,0,150,40,0,4,0,As new
7624,4,Duplex,3740,"€369,000",219,Installed,No,1,0,0,0,0,No,As new
7625,3,Apartment,8400,"€375,000",114,Installed,No,1,0,0,0,2,No,Good
7626,2,Apartment,2650,"€376,000",108,USA hyper equipped,No,0,55,40,0,2,No,As new
7627,2,Loft,3300,"€379,000",200,Installed,No,0,101,31,0,2,0,Good
7628,2,Apartment,9900,"€379,000",120,Installed,No,0,0,9,0,0,No,As new
7629,1,Apartment,9000,"€380,000",62,0,No,0,0,20,0,2,Yes,Good
7630,3,Duplex,0,"€385,000",192,Installed,No,2,0,0,0,0,0,Good
7631,2,Apartment,0,"€390,000",161,USA installed,No,0,49,74,0,2,No,Good
7632,2,Apartment,0,"€390,000",161,USA installed,No,0,49,74,0,2,No,Good
7633,4,Apartment,0,"€390,000",182,0,No,0,0,0,0,2,0,0
7634,3,Apartment,4000,"€390,000",140,Installed,0,0,0,0,0,2,0,Just renovated
7635,3,Apartment,7090,"€393,000",146,Semi equipped,No,0,0,69,0,0,0,0
7636,3,Apartment,8400,"€395,000",124,Hyper equipped,No,0,0,14,0,2,0,0
7637,2,Apartment,9000,"€395,000",110,0,No,0,0,0,0,2,No,Good
7638,3,Apartment,1180,"€399,000",100,USA installed,Yes,0,0,25,0,2,0,As new
7639,3,Apartment,9090,"€405,000",124,Installed,No,0,204,45,0,3,0,As new
7640,2,Duplex,8000,"€427,500",115,USA semi equipped,No,0,0,25,0,0,0,As new
7641,2,Apartment,0,"€440,000",97,Hyper equipped,No,0,0,16,0,0,0,0
7642,2,Apartment,8301,"€449,000",70,Semi equipped,0,0,0,0,0,2,No,Good
7643,2,Apartment,8400,"€450,000",95,Installed,No,0,0,0,0,0,No,Just renovated
7644,5,Apartment,1500,"€459,000",296,0,No,0,0,0,0,0,0,0
7645,4,Duplex,0,"€459,000",230,Hyper equipped,0,0,0,18,0,2,0,As new
7646,2,Apartment,0,"€460,000",166,USA semi equipped,No,0,0,0,0,3,0,0
7647,2,Apartment,8670,"€465,000",105,Installed,Yes,0,0,0,0,0,No,0
7648,2,Apartment,8880,"€465,000",257,0,No,0,0,0,0,3,0,0
7649,1,Duplex,2018,"€470,000",170,Hyper equipped,Yes,0,61,8,0,2,No,As new
7650,3,Ground floor,8310,"€475,000",122,Installed,No,0,0,0,0,3,No,As new
7651,3,Apartment,5030,"€499,000",162,USA hyper equipped,No,0,0,0,0,3,0,0
7652,5,Apartment,0,"€499,000",686,Semi equipped,No,0,0,12,0,2,0,To be done up
7653,3,Apartment,8450,"€519,000",334,Installed,No,0,0,0,0,2,0,Good
7654,3,Ground floor,0,"€520,000",127,Hyper equipped,0,0,114,20,0,3,No,As new
7655,3,Ground floor,1040,"€520,000",133,0,No,0,115,20,0,2,0,0
7656,3,Apartment,0,"€525,000",141,USA installed,No,0,0,20,0,3,No,As new
7657,2,Apartment,0,"€565,000",130,USA hyper equipped,0,0,0,35,0,2,No,As new
7658,2,Apartment,0,"€565,000",130,USA hyper equipped,0,0,0,35,0,2,No,As new
7659,2,Apartment,8310,"€575,000",178,Installed,No,0,0,30,0,2,No,As new
7660,3,Penthouse,0,"€590,000",159,USA hyper equipped,No,0,0,8,0,0,No,Good
7661,2,Apartment,0,"€650,000",171,0,No,0,4000,0,0,3,0,As new
7662,2,Ground floor,0,"€655,000",120,Hyper equipped,No,0,75,10,0,2,No,As new
7663,3,Apartment,0,"€680,000",137,USA hyper equipped,0,0,0,0,0,2,0,As new
7664,3,Penthouse,0,"€690,000",230,USA hyper equipped,No,1,0,175,0,4,0,Good
7665,3,Apartment,0,"€695,000",225,USA installed,0,1,1200,0,0,4,0,As new
7666,3,Apartment,0,"€695,000",166,Hyper equipped,No,0,0,0,0,4,No,As new
7667,3,Apartment,0,"€695,000",225,USA installed,0,1,1200,0,0,4,0,As new
7668,3,Apartment,0,"€695,000",225,USA installed,0,1,1200,0,0,4,0,As new
7669,3,Apartment,0,"€730,000",220,Hyper equipped,0,0,0,15,0,2,No,As new
7670,2,Apartment,0,"€750,000",160,0,0,0,0,0,0,0,0,As new
7671,4,Penthouse,0,"€750,000",175,Hyper equipped,No,0,0,0,0,0,No,As new
7672,3,Apartment,2000,"€795,000",208,USA hyper equipped,No,0,0,63,0,2,0,As new
7673,5,Apartment,9000,"€796,000",210,0,No,0,0,20,0,2,No,As new
7674,4,Apartment,4000,"€799,000",250,Hyper equipped,No,0,0,19,0,0,No,As new
7675,3,Apartment,8300,"€825,000",111,Installed,Yes,0,0,5,0,0,No,As new
7676,3,Ground floor,0,"€850,000",166,USA hyper equipped,0,0,51,30,0,2,0,As new
7677,3,Apartment,8300,"€895,000",105,Installed,No,0,0,7,0,2,0,Good
7678,3,Apartment,8300,"€899,000",124,Hyper equipped,No,0,0,11,0,0,No,As new
7679,3,Apartment,0,"€920,000",200,USA hyper equipped,No,0,0,45,0,2,0,Just renovated
7680,3,Apartment,0,"€950,000",170,Installed,No,0,0,14,0,0,Yes,As new
7681,2,Duplex,0,"€975,000",180,Installed,No,0,0,60,0,2,0,0
7682,3,Apartment,8300,"€995,000",107,Installed,No,0,0,7,0,0,No,As new
7683,2,Apartment,0,"€1,025,000",70,0,No,0,0,0,0,0,No,As new
7684,2,Apartment,0,"€1,100,000",0,Hyper equipped,No,0,0,0,0,2,No,As new
7685,3,Apartment,0,"€1,150,000",220,USA installed,0,0,0,20,0,0,No,Good
7686,3,Apartment,8300,"€1,200,000",98,0,No,0,0,0,0,0,No,As new
7687,3,Apartment,0,"€1,250,000",115,USA hyper equipped,0,0,0,0,0,0,No,As new
7688,3,Apartment,8300,"€1,280,000",154,USA hyper equipped,No,0,0,0,0,4,No,As new
7689,3,Apartment,1180,"€1,500,000",220,Installed,0,0,0,61,0,4,0,As new
7690,5,Apartment,0,"€1,500,000",320,USA hyper equipped,No,0,190,0,0,2,0,Good
7691,2,Apartment,0,"€1,650,000",160,Not installed,No,0,0,0,0,0,No,Good
7692,3,Apartment,0,"€1,900,000",0,Hyper equipped,No,0,0,26,0,2,No,As new
7693,3,Apartment,0,"€2,200,000",234,Hyper equipped,0,0,0,32,0,2,No,As new
7694,4,Apartment,8300,"€2,300,000",278,Installed,No,0,0,0,0,3,No,Good
7695,4,Penthouse,0,"€2,695,000",400,USA hyper equipped,0,0,0,70,0,2,No,As new
7696,5,House,5580,"€135,000",143,Semi equipped,No,0,130,0,130,2,0,Good
7697,4,House,9000,Reserve,0,Installed,0,0,0,0,120,2,0,To be done up
7698,4,House,9040,"€250,000",115,Installed,No,0,0,0,115,2,0,To renovate
7699,6,Apartment block,0,"€285,000",277,Not installed,No,0,0,0,1210,3,0,To renovate
7700,6,House,0,"€285,000",277,Not installed,No,0,0,0,1210,3,0,To renovate
7701,4,Villa,0,"€650,000",170,0,No,0,0,26,607,4,0,0
7702,2,Apartment,8300,"€545,000",68,0,No,0,0,0,0,0,No,0
7703,3,House,3300,"€219,000",116,Installed,No,0,172,37,386,3,0,0
7704,4,House,9900,"€229,000",177,Semi equipped,No,1,280,0,371,2,0,0
7705,3,House,1500,"€305,000",112,0,No,0,0,0,115,2,0,0
7706,3,House,9500,"€330,000",151,0,No,0,0,0,488,4,No,0
7707,3,Villa,3128,"€675,000",272,USA installed,No,0,0,0,1695,4,Yes,Just renovated
7708,4,House,1495,"€385,000",0,Installed,No,1,320,32,534,2,0,Good
7709,4,House,8940,"€199,000",157,0,No,0,150,20,275,2,0,0
7710,3,Apartment,8780,"€224,000",164,0,0,0,0,0,0,0,No,As new
7711,3,Ground floor,8434,"€260,000",110,Hyper equipped,Yes,0,0,0,0,2,0,Good
7712,1,House,1332,Reserve,68,Installed,0,0,0,0,55,2,0,To renovate
7713,2,House,4250,"€159,000",107,Not installed,No,0,275,0,315,2,0,To be done up
7714,4,House,6040,"€275,000",0,0,No,0,0,0,385,3,0,0
7715,2,House,3220,"€290,000",125,Hyper equipped,No,0,0,0,1155,4,0,To be done up
7716,3,House,9940,"€329,000",227,0,No,0,0,0,232,2,0,To renovate
7717,4,House,0,Make,220,USA installed,No,0,60,30,131,3,0,Just renovated
7718,7,Mansion,1040,"€1,195,000",670,0,No,0,470,0,617,2,0,To renovate
7719,5,House,0,"€2,295,000",700,0,0,1,5000,0,5334,4,0,As new
7720,5,Exceptional property,0,"€2,950,000",653,Hyper equipped,No,0,0,300,2200,4,No,Just renovated
7721,3,House,0,"€178,000",95,Semi equipped,No,0,0,0,40,2,0,Good
7722,3,House,4020,Reserve,100,Installed,0,0,201,0,536,4,0,Good
7723,3,House,7100,"€219,000",180,Semi equipped,No,0,0,0,310,2,0,To be done up
7724,3,House,3300,"€235,000",187,0,No,0,540,62,870,2,0,To renovate
7725,3,House,3582,"€292,000",135,USA installed,No,0,0,0,1200,4,0,Good
7726,3,Apartment block,6700,"€320,000",0,Installed,No,0,0,0,0,0,0,To be done up
7727,3,Mixed-use building,6700,"€320,000",0,Installed,No,0,0,0,0,0,0,To be done up
7728,5,Mixed-use building,9200,"€449,000",576,Semi equipped,0,0,0,54,260,2,0,Good
7729,13,Apartment block,0,"€2,400,000",720,Installed,No,0,0,0,170,0,0,Good
7730,2,Apartment,2000,"€425,000",114,0,No,0,0,0,0,2,No,0
7731,2,Apartment,0,"€1,695,000",130,USA installed,0,0,0,0,0,3,No,As new
7732,2,Duplex,0,"€210,000",108,Not installed,No,0,0,0,0,0,0,0
7733,2,Apartment,0,"€210,000",108,Not installed,No,0,0,0,0,0,0,0
7734,2,Apartment,3460,"€220,000",82,0,No,0,0,8,0,3,0,As new
7735,3,Duplex,4950,"€227,500",115,0,No,0,0,27,0,3,No,As new
7736,3,Duplex,4560,"€230,000",156,Not installed,No,0,0,12,0,2,0,As new
7737,2,Apartment,0,"€255,500",87,Installed,0,0,0,8,0,0,No,As new
7738,2,Apartment,1180,"€275,000",73,USA hyper equipped,No,0,0,0,0,0,No,As new
7739,1,Apartment,0,"€279,000",76,0,0,0,0,25,0,0,No,0
7740,3,Ground floor,4560,"€285,000",186,Not installed,No,0,103,0,0,2,No,As new
7741,3,Apartment,1853,"€291,900",103,Installed,No,0,0,11,0,4,0,0
7742,2,Apartment,3110,"€303,000",106,0,0,0,0,13,0,0,0,As new
7743,2,Apartment,2140,"€319,000",105,Hyper equipped,No,0,0,18,0,2,No,As new
7744,3,Apartment,6600,"€322,000",127,0,0,0,0,4,0,0,0,0
7745,3,Loft,9700,"€325,000",119,0,No,0,0,4,0,2,0,As new
7746,2,Apartment,1410,"€327,150",120,USA hyper equipped,0,0,265,20,0,0,0,As new
7747,3,Penthouse,7911,"€329,000",163,USA hyper equipped,0,0,0,80,0,4,0,As new
7748,2,Apartment,1420,"€347,150",120,USA hyper equipped,0,0,202,24,0,0,0,As new
7749,2,Apartment,3010,"€365,000",115,Installed,No,0,0,16,0,2,0,Good
7750,3,Apartment,2140,"€380,000",131,Hyper equipped,No,0,0,22,0,2,No,As new
7751,3,Apartment,1340,"€395,000",111,USA hyper equipped,0,0,0,13,0,0,0,As new
7752,2,Duplex,4000,"€395,000",119,0,0,0,0,14,0,0,0,As new
7753,3,Penthouse,2018,"€535,000",140,Hyper equipped,No,0,0,84,0,2,No,As new
7754,3,Penthouse,2140,"€535,000",140,Hyper equipped,No,0,0,84,0,2,No,As new
7755,2,Apartment,1050,"€575,000",109,Hyper equipped,No,0,0,13,0,3,No,As new
7756,3,Apartment,0,"€3,297,000",305,0,No,0,0,166,0,0,No,0
7757,2,House,6030,"€110,000",240,0,No,0,0,4,4,2,No,To restore
7758,3,House,0,"€179,000",110,Semi equipped,No,0,0,0,0,3,0,Good
7759,2,House,1651,"€249,000",151,Not installed,0,0,121,44,212,2,0,To renovate
7760,3,House,9000,"€285,000",183,0,No,0,0,0,65,1,0,To be done up
7761,2,Apartment,9400,"€219,000",0,Installed,No,0,0,2,0,2,No,As new
7762,4,House,4000,Reserve,153,Installed,0,0,0,0,100,0,0,To renovate
7763,2,House,8810,"€129,000",110,Semi equipped,No,0,0,0,698,0,0,To be done up
7764,0,Studio,2000,Reserve,42,0,0,0,0,0,0,0,0,Just renovated
7765,2,Apartment,4020,"€145,000",80,Installed,No,0,0,0,0,2,No,Just renovated
7766,2,Apartment,6800,"€189,000",87,0,No,0,200,5,0,4,No,Just renovated
7767,2,Apartment,8670,"€329,000",70,Installed,Yes,0,0,70,0,2,No,Good
7768,4,Apartment,8400,"€995,000",164,Installed,No,0,0,6,0,2,No,As new
7769,3,House,0,"€59,500",100,Semi equipped,No,0,0,0,410,3,0,To renovate
7770,2,House,7301,"€64,000",90,0,No,0,0,0,98,0,0,To renovate
7771,2,House,7830,"€90,000",0,0,No,0,0,0,290,3,0,To renovate
7772,3,House,0,"€99,000",130,Not installed,No,0,0,0,50,2,0,To be done up
7773,4,House,6030,"€99,000",136,Semi equipped,No,0,0,0,60,2,0,Just renovated
7774,5,House,6220,"€99,000",168,Semi equipped,No,0,0,0,0,2,0,To renovate
7775,2,House,6600,Reserve,197,0,0,0,0,0,408,3,0,To renovate
7776,2,House,0,"€100,000",70,Semi equipped,No,0,0,0,65,2,0,To be done up
7777,3,House,0,"€100,000",156,Not installed,No,1,0,0,380,4,0,To renovate
7778,4,House,4000,Make,109,Not installed,0,0,0,0,60,3,0,To renovate
7779,2,House,0,"€110,000",131,Not installed,No,0,0,0,260,2,0,To renovate
7780,2,House,7860,"€110,000",72,0,No,0,19,10,120,2,0,0
7781,3,House,4030,Make,131,Installed,0,0,0,0,120,3,0,To renovate
7782,3,House,7301,"€129,000",120,0,No,0,0,0,0,2,0,Good
7783,4,House,4633,Reserve,157,Installed,0,0,0,0,160,2,0,Good
